Reference	ID	Tags	Quote	Occurrence	Question	Response
67:4	y3mh				Why should the nations be glad and sing?	The nations should be glad and sing because God will judge the peoples with justice and govern the nations on earth.
67:6	q96p				Why has the earth yielded its harvest?	The earth yielded its harvest because God has blessed the peoples.
67:7	dx9k				What should happen because God has blessed the peoples?	All the ends of the earth should honor him.
68:1	g34f				What does David want to happen to God’s enemies and to those who hate God?	He wants God’s enemies to be scattered, and those who hate God to flee before him.
68:3	msly				What should the righteous do?	The righteous should be glad, rejoice, sing and be happy before Yahweh.
68:6	r71s				What does God do for the lonely and the prisoners?	He puts the lonely into familes, and brings out the prisoners with singing.
68:7-8	ntyy				What did the earth and heavens do when God went out before his people?	The earth trembled and the heavens dropped rain in God’s presence.
68:9-10	vj6k				What did God send for his people?	God sent a plentiful rain to strengthen his inheritance when it was weary.
68:11	qpdg				What did the great army announce?	The army announced the Lord’s orders.
68:12-13	hdxy				What do the women waiting at home do after the kings of armies flee?	They divide the plunder of silver and gold doves.
68:16	qoly				At what is the hill country looking in envy?	The hill country is looking in envy at the mountain which God desires for the place where he will live forever.
68:17	h3j1				How many chariots of God are there?	The chariots of God are twenty thousand, thousands upon thousands.
68:19	wdbu				What does the Lord do for his people daily?	The Lord daily bears their burdens.
68:22	g7l3				From where will the Lord bring back his people?	The Lord will bring his people from Bashan and from the depths of the sea.
68:24-25	ne7n				What order did the procession of God take place into the sanctuary?	The singers went first, the minstrels followed after, and in the middle were the unmarried girls playing small drums.
68:26	odg9				Who should bless and praise God in the assembly?	The true descendants of Israel should bless and praise God.
68:27	w1r5				Who is the smallest tribe?	Benjamin is the smallest tribe.
68:28	k45g				What does David ask God to reveal to his people?	He asks God to reveal to them God’s power as in times past.
68:30	l2ny				What does David say to rebuke?	David says to rebuke the wild beast of the reeds and the bulls and calves of the peoples.
68:31	l6zi				Who will come out of Egypt?	Princes will come out of Egypt.
68:32	sy0v				Who should sing to God?	The kingdoms of the earth should sing praises to Yahweh.
68:34	lm21				To whom does David say strength should be ascribed?	David says ascribe strength to God.
68:35	yn1h				What does God give to his people?	He gives strength and power to his people.
69:1	y69p				From what does David ask God to save him?	He asks God to save him from the deep waters that have come in to his soul.
69:3	hzfz				What is happening to David as he waits for his God?	He is weary from crying, his throat is dry, and his eyes fail.
69:4	pxqt				How many are David’s enemies who hate him?	His enemies are more than the hairs on his head.
69:5	fm63				What does God know about David?	God knows about David’s foolishness and his sins are not hidden from God.
69:6	vyae				What does David not want to happen to those who wait for and seek God?	David asks that they not be put to shame or brought to dishonor because of David.
69:9	d9cz				What has eaten up David?	Zeal for God’s house has eaten him up.
69:10	v98o				What did David do as a rebuke to himself?	He wept and punished his soul with fasting.
69:11-12	cles				When did David become the object of a proverb?	He made sackcloth of his clothing.
69:13	w0od				How does David want Yahweh to answer his prayer?	He asks Yahweh to answer him in the trustworthiness of Yahweh’s salvation.
69:16	uop4				Why should Yahweh turn to David?	He should turn to David because Yahweh’s mercies for David are many.
69:18	lgda				What does David want Yahweh to do because of David’s enemies?	He wants Yahweh to draw near his soul and to redeem it.
69:21	caua				What did David’s enemies give him to eat and drink?	They gave him poison for food and vinegar to drink.
69:22	b2xh				What does David want the table of his enemies to become?	He wants his enemies’ table to become a snare and a trap for them.
69:25	wgj5				What does David want to happen to his enemies’ place?	He wants their placer to be a desolation, and no one to live in their tents.
69:27	unia				Of what does David want Yahweh to accuse his enemies?	He wants Yahweh to accuse them of having committed iniquity after iniquity.
69:30-31	ufrn				What will please God more than an ox or a bull?	David’s praise to his name with a song and his thanksgiving will please Yahweh.
69:33	c0fv				How does Yahweh respond to the needy and his prisoners?	Yahweh hears the needy and does not despise his prisoners.
69:34	qged				What does David say should praise God?	Heaven, earth, the seas, and everything that moves should praise God.
69:35-36	hp11				What will God do to Zion and the cities of Judah?	God will save Zion and will rebuild the cities of Judah, and the people will live there and have it as a possession.
70:1	e5jp				What is David asking God to do?	David is asking God to save him and to come quickly and help him.
70:2-3	qxml				What does David want God to do to those who seek after his soul?	David wants God to put them to shame and confound them, to turn them backward and bring them to dishonor.
70:4	dzhi				What does David want all those who seek Yahweh to do?	He want them to rejoice and be glad and say, “May God be praised.”
70:5	dq8i				What does David need from God because he is poor and needy?	David needs God to hurry to help and rescue him.
71:2	mbh9				What does the writer tell Yahweh he wants him to do?	The writer wants him to rescue him, make him safe, turn his ear to him and save him.
