Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:23	feg9		rc://*/ta/man/translate/writing-pronouns	הִשְׁמִידֻ֖⁠ם וַ⁠יֵּשְׁב֥וּ תַחְתָּֽ⁠ם	1	Here, the pronouns **them** and **their** refer to the Avvites.  It may be helpful to clarify this for your readers. Alternate translation: “destroyed the Avvites and lived in their place”
2:24	mopq	return	rc://*/ta/man/translate/writing-pronouns	ק֣וּמוּ סְּע֗וּ וְ⁠עִבְרוּ֮ & 	1	Even though Yahweh is speaking to Moses, the forms of these commands are plural. Yahweh wants Moses to tell these commands to all of the Israelites. If this is not clear for your readers, you could use singular pronouns.
2:24	yyy9		rc://*/ta/man/translate/figs-metaphor	ק֣וּמוּ	1	Here, **Rise up** describes the beginning of action. If it would be helpful in your language, you could state the meaning plainly. See how you translated this term in [verse 13](../02/13.md). Alternate translation: “Begin traveling”
2:24	v45y		rc://*/ta/man/translate/translate-names	נַ֣חַל אַרְנֹן֒	1	The term **Valley of Arnon** is the name of a place.
2:24	kvlv		rc://*/ta/man/translate/figs-metaphor	רְאֵ֣ה	1	Yahweh is using the term **Look** to focus the Israelites' attention on what he is about to say. Your language may have a comparable expression that you could use in your translation. Alternate translation: “See”
2:24	g8xa		rc://*/ta/man/translate/figs-you	בְ֠⁠יָדְ⁠ךָ & הָחֵ֣ל רָ֑שׁ וְ⁠הִתְגָּ֥ר	1	Here, the singular pronoun **your** refers to Moses. The forms of the commands are also singular. Yahweh is speaking to Moses because Moses is the leader of the Israelites, but these phrases apply to all of the Israelites. If this is not clear for your readers, you could (1) use plural forms of the pronoun. (2) state the audience plainly. See how you translated this in [verse 18](../02/18.md).
2:24	j7cy		rc://*/ta/man/translate/figs-metonymy	בְ֠⁠יָדְ⁠ךָ	1	Here, the word **hand** means “power” or “control.”  If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “you power over”
2:24	d644		rc://*/ta/man/translate/figs-possession	אַרְצ֖⁠וֹ	1	Here, the possessive form describes the **land** that King Sihon rules over. If your language would not use the possessive form for this, you could use a comparable expression. Alternate translation: “the land he rules over” 
2:24	k7py		rc://*/ta/man/translate/figs-synecdoche	בּ֖⁠וֹ	1	Here, the pronoun **him** refers to Sihon and his army. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “against him and his army”
2:25	il8b		rc://*/ta/man/translate/figs-youcrowd	פַּחְדְּ⁠ךָ֙ וְ⁠יִרְאָ֣תְ⁠ךָ֔ & שִׁמְעֲ⁠ךָ֔	1	Although Yahweh is speaking about all of the Israelites, Yahweh uses the singular pronouns **you** and **your**. This is because Yahweh is speaking directly to Moses who acts as a representative for the Israelites. If this is not clear for your readers, you could use plural forms of the pronoun. Alternate translation: “the fear of the Israelites and the terror of the Israelites … a report of the Israelites”
2:25	jywf		rc://*/ta/man/translate/figs-metaphor	תֵּ֤ת פַּחְדְּ⁠ךָ֙ וְ⁠יִרְאָ֣תְ⁠ךָ֔ עַל־פְּנֵי֙ הָֽ⁠עַמִּ֔ים	1	Here Yahweh speaks of emotions as if they were something you could physically **put on the faces of the peoples**. He means that he will cause **the peoples** to feel **fear** and **terror**. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “to cause the peoples to feel the fear of you and the terror of you”
2:25	m2y5		rc://*/ta/man/translate/figs-abstractnouns	אָחֵל֙ תֵּ֤ת פַּחְדְּ⁠ךָ֙ וְ⁠יִרְאָ֣תְ⁠ךָ֔ עַל־פְּנֵי֙	1	If your language does not use abstract nouns for the ideas of **fear** and **terror**, you could express the same ideas in other ways. Alternate translation: “I will begin to cause you to frighten and terrify the hearts of”
2:25	sayz		rc://*/ta/man/translate/figs-possession	פַּחְדְּ⁠ךָ֙ וְ⁠יִרְאָ֣תְ⁠ךָ֔ & שִׁמְעֲ⁠ךָ֔	1	Yahweh is using the possessive form to describe how the Israelites will cause **fear**, **terror**, and **a report** about them. If your language would not use the possessive form for this, you could use a comparable expression that describes cause and effect. Alternate translation: “the fear caused by you and the terror caused by you … a report about you” 
2:25	jg6p		rc://*/ta/man/translate/figs-doublet	פַּחְדְּ⁠ךָ֙ וְ⁠יִרְאָ֣תְ⁠ךָ֔	1	The terms **fear** and **terror** mean similar things. Yahweh is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “the extremely great fear of you”
2:25	x3s5		rc://*/ta/man/translate/figs-idiom	תַּ֖חַת כָּל־הַ⁠שָּׁמָ֑יִם	1	Here, **under all the heavens** is an idiom that means “everywhere.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “all over the place”
2:25	ksjv		rc://*/ta/man/translate/grammar-connect-logic-goal	אֲשֶׁ֤ר	1	Here, the word **that** identifies what comes after it as the purpose of the clause that comes before it. Yahweh will cause the peoples to fear the Israelites in order that the peoples might tremble. Use a connector in your language that makes it clear that this is the purpose. Alternate translation: “in order that”
2:25	fjp4		rc://*/ta/man/translate/figs-doublet	וְ⁠רָגְז֥וּ וְ⁠חָל֖וּ	1	The terms **quake** and **tremble** mean similar things. Paul is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “and will surely tremble”
2:25	j2yu		rc://*/ta/man/translate/figs-synecdoche	מִ⁠פָּנֶֽי⁠ךָ	1	Here, **face** means **because of you.** If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “because of you”
2:26	d2n3		rc://*/ta/man/translate/writing-pronouns	וָ⁠אֶשְׁלַ֤ח	1	Here, the pronoun **I** refers to Moses. If this is not clear for your readers, you could use the person's name here. Alternate translation: “And I, Moses, sent”
2:26	p6fj		rc://*/ta/man/translate/translate-names	מִ⁠מִּדְבַּ֣ר קְדֵמ֔וֹת	1	The term **wilderness of Kedemoth** is the name of a place near the valley of Arnon.
2:26	efk3		rc://*/ta/man/translate/figs-possession	דִּבְרֵ֥י שָׁל֖וֹם	1	Here, Moses is using the possessive form to describe how his message to Sihon contains **words** that are characterized by **peace**. If your language would not use the possessive form for this, you could use a comparable expression. Alternate translation: “with a peaceful message”
2:26	bbuw		rc://*/ta/man/translate/figs-abstractnouns	דִּבְרֵ֥י שָׁל֖וֹם	1	If your language does not use an abstract noun for the idea of **peace**, you could express the same idea in another way. Alternate translation: “communicating peaceably”
2:26	gnsw		rc://*/ta/man/translate/figs-quotations	לֵ⁠אמֹֽר	1	Here, the word **saying** introduces direct speech. Consider natural ways of introducing direct quotations in your language.
2:27	bwd3		rc://*/ta/man/translate/writing-pronouns	אֶעְבְּרָ֣ה & אֵלֵ֑ךְ לֹ֥א אָס֖וּר	1	Moses is speaking on behalf of all the Israelites, so he uses the singular pronouns **me** and **I** here. If it would be helpful in your language, you could use plural pronouns.
2:27	cp9d		rc://*/ta/man/translate/figs-possession	בְ⁠אַרְצֶ֔⁠ךָ	1	Moses is using the possessive form to describe the **land** that King Sihon rules over. If your language would not use the possessive form for this, you could use a comparable expression. Alternate translation: “the land that you rule over” 
2:27	gytl		rc://*/ta/man/translate/figs-parallelism	בַּ⁠דֶּ֖רֶךְ אֵלֵ֑ךְ לֹ֥א אָס֖וּר יָמִ֥ין וּ⁠שְׂמֹֽאול	1	These two sentences mean basically the same thing. The second sentence emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the sentences with a word that shows that, in the new sentence, the second clause is repeating the first one, not saying something additional. Alternate translation: “On the road I will go; indeed, I will not turn right or left”
2:27	bpdc		rc://*/ta/man/translate/figs-infostructure	בַּ⁠דֶּ֖רֶךְ אֵלֵ֑ךְ	1	By beginning the sentence with **On the road**, Moses is emphasizing that he will only **go** by traveling upon the road and not off of it. If it would be helpful in your language, you could use a word order or phrase that clarifies this information. Alternate translation: “I will go on the road only”
2:28	n54c		rc://*/ta/man/translate/figs-imperative	אֹ֣כֶל בַּ⁠כֶּ֤סֶף תַּשְׁבִּרֵ֨⁠נִי֙ וְ⁠אָכַ֔לְתִּי וּ⁠מַ֛יִם בַּ⁠כֶּ֥סֶף תִּתֶּן־לִ֖⁠י וְ⁠שָׁתִ֑יתִי	1	Moses is assuring Sihon that the Israelites will not trouble Sihon and his people by stealing from them. Instead, they will pay for everything they need. Moses is communicating a polite request rather than a command. Use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: “Please sell me food for money, and I will eat. And please give to me water for money, and I will drink.”
2:28	brfk		rc://*/ta/man/translate/figs-explicitinfo	אֹ֣כֶל בַּ⁠כֶּ֤סֶף תַּשְׁבִּרֵ֨⁠נִי֙ וְ⁠אָכַ֔לְתִּי וּ⁠מַ֛יִם בַּ⁠כֶּ֥סֶף תִּתֶּן־לִ֖⁠י וְ⁠שָׁתִ֑יתִי	1	This verse contains expressions with extra information that would be unnatural to express in some languages. If this is true of your language, you could shorten the expression. Alternate translation: “You will sell me food and water”
2:28	jp21		rc://*/ta/man/translate/figs-synecdoche	תַּשְׁבִּרֵ֨⁠נִי֙ וְ⁠אָכַ֔לְתִּי & לִ֖⁠י וְ⁠שָׁתִ֑יתִי & אֶעְבְּרָ֥ה בְ⁠רַגְלָֽ⁠י	1	Moses is speaking on behalf of all the Israelites, so he uses the singular pronouns **me**, **I**, and **my** here. If it would be helpful in your language, you could use plural pronouns or clarify to whom the pronouns refer. Alternate translation: “You will sell me and the Israelites … and we will eat … to us … and we will drink … let us pass through on our feet”
2:28	oogz		rc://*/ta/man/translate/figs-explicit	אֶעְבְּרָ֥ה בְ⁠רַגְלָֽ⁠י	1	The implication is that the Israelites will **pass through** the land peacefully by walking across it. They will not harass or attack the people living in the land. You could include this information if that would be helpful to your readers. Alternate translation: “please allow me to travel through your land and we will not disturb you”
2:28	twx5		rc://*/ta/man/translate/figs-idiom	בְ⁠רַגְלָֽ⁠י	1	Here, **on my feet** is an idiom that means “traveling by walking.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “by walking”
2:29	tlpc		rc://*/ta/man/translate/figs-synecdoche	לִ֜⁠י & אֶֽעֱבֹר֙	1	Here, the singular pronouns **me** and **I** refer to Moses. Moses is speaking to Yahweh because Moses is the leader of the Israelites, but these phrases apply to all of the Israelites. If this is not clear for your readers, you could use plural forms of the pronoun. Alternate translation: “for us … we pass over”
2:29	k54p		rc://*/ta/man/translate/translate-names	בְּנֵ֣י	1	Here, **sons** means “descendants.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the offspring of”
2:29	nj8q		rc://*/ta/man/translate/translate-names	בְּ⁠עָ֑ר	1	The word **Ar** is the name of a city. See how you translated this in [Deuteronomy 2:9](../02/09.md).
2:30	n8cg		rc://*/ta/man/translate/figs-youcrowd	אֱלֹהֶ֜י⁠ךָ & בְ⁠יָדְ⁠ךָ֖	1	Even though Moses is speaking to all the Israelites, **your** is singular in this verse. If the singular forms of these pronouns would not be natural in your language, you could use the plural forms in your translation.
2:30	fad4		rc://*/ta/man/translate/figs-parallelism	הִקְשָׁה֩ & אֶת־רוּח֗⁠וֹ & וְ⁠אִמֵּץ֙ אֶת־לְבָב֔⁠וֹ	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “had hardened his spirit; indeed, he strengthened his heart”
